Event_ID,Fire_Name,Lat,Long,Fire_Year,Fire_Month,Total_area_burned(ha),Unchanged(ha),Low_Severity(ha),Moderate_Severity(ha),High_Severity(ha),Grass_Burned(ha),CO2(kg),CO(kg),CH4(kg),NMOC(kg),SO2(kg),NH3(kg),NO(kg),NO2(kg),NOx(kg),PM2.5(kg),OC(kg),BC(kg)
CA3432311888020061203,SHEKELL,34.329,-118.894,2006,12,4165.83,21.96,1654.29,2456.37,31.95,1.26,34929717.66,1559360.16,74124.297,592658.64,44874.0846,20015.5509,43688.205,46694.3931,58880.952,200743.146,155857.5,9386.1612
CA3461511897120060904,DAY,34.615,-118.971,2006,9,64631.88,482.22,10329.75,29605.5,24214.41,0,2964902571,141603208.7,6587820.936,44436121.92,2077403.337,2026766.542,1998249.678,2178540.76,2672900.91,18687643.69,19476132.28,729961.749
CA3480511881920060813,QUAIL,34.805,-118.819,2006,8,2004.21,349.74,290.07,1012.59,351.81,0,49559660.28,2335510.08,109636.992,759169.44,39678.444,32803.6428,38134.512,41477.742,51020.172,308305.656,309808.728,12147.7716
CA3485111969520060619,PERKINS,34.851,-119.695,2006,6,5804.37,288.45,773.91,3069,1673.01,0,183438870.1,8674038.72,406461.564,2793235.68,141864.4512,122440.3848,136299.42,148394.3472,182301.084,1145557.872,1163588.04,44905.2084
CA3491311929720060722,RIDGE,34.913,-119.297,2006,7,1006.92,43.74,336.6,593.55,33.03,0,34699652.64,1645279.11,76978.962,525878.64,26087.9031,23315.994,25060.131,27304.3854,33511.239,217343.745,222594.219,8489.5713
CA3493011996120060722,BALD,34.93,-119.961,2006,7,839.97,0,99.9,552.96,187.11,0,22228554.96,1050785.91,48445.074,344101.68,18674.4735,14763.9276,18223.659,19578.231,24553.719,136417.977,132417.171,5870.5137
CA3500111552420060720,TOUGH NUT,35.001,-115.524,2006,7,460.17,0,157.5,259.83,0.72,42.12,11956738.86,572576.85,25530.795,185608.8,10029.2715,8143.1757,10018.242,10578.7161,13636.269,72452.853,68196.573,3512.5407
CA3505011989520061011,CUYAMA,35.05,-119.895,2006,10,424.89,2.34,201.78,219.78,0.45,0.54,2260583.64,89087.04,4613.436,44543.52,4772.52,890.8704,4613.436,4931.604,6204.276,11454.048,4136.184,588.6108
CA3521111967620060529,MOCAL,35.211,-119.676,2006,5,418.68,92.61,156.69,169.38,0,0,1664104.68,65580.48,3396.132,32790.24,3513.24,655.8048,3396.132,3630.348,4567.212,8431.776,3044.808,433.2996
CA3528111983720060711,BECK,35.281,-119.837,2006,7,708.03,70.65,112.41,457.83,67.14,0,3363573.96,132700.23,6860.034,66246.48,7090.0479,1330.0056,6856.227,7327.1682,9221.931,17042.121,6157.683,879.5997
CA3541611826720060805,COTTONWOOD,35.416,-118.267,2006,8,966.15,0.09,282.06,473.94,191.61,18.45,62525253.06,3012979.41,138917.907,925971.84,40338.6291,43624.0449,38975.13,42436.9341,52218.297,396328.221,419735.925,15663.5667
CA3568812008020060803,NET,35.688,-120.08,2006,8,628.38,0,102.06,373.68,41.22,111.42,2778282.36,109488.96,5669.964,54744.48,5865.48,1094.8896,5669.964,6060.996,7625.124,14077.152,5083.416,723.4092
CA3575711999720060604,DEVIL,35.757,-119.997,2006,6,459.09,170.46,34.38,218.43,32.58,3.24,1225186.2,48283.2,2500.38,24141.6,2586.6,482.832,2500.38,2672.82,3362.58,6207.84,2241.72,319.014
CA3582111951120060527,ALPAUGH,35.821,-119.511,2006,5,607.86,0.72,143.64,437.13,26.37,0,2062192.68,125965.17,2856.942,31166.64,947.9853,2181.6648,1688.193,1220.6934,2727.081,10259.019,4804.857,1701.1791
CA3598411648720060724,CALICO,36.009,-116.532,2006,7,3752.55,0.99,2900.43,848.7,0,2.43,50918754.96,2700974.79,82919.574,856252.08,54594.3951,41332.4856,64763.991,60159.6378,94191.687,255049.353,109192.059,31343.5377
CA3606111889420060720,COYOTE,36.061,-118.894,2006,7,560.61,2.88,44.28,443.16,69.93,0.36,5878849.14,258366.24,12590.469,100669.68,7878.6846,3243.0357,7600.617,8174.5731,10203.084,33778.602,26048.628,1477.9368
CA3612012040220060513,ALMAZAN,36.12,-120.402,2006,5,863.19,98.55,193.23,173.07,0,398.34,4187118.6,165009.6,8545.14,82504.8,8839.8,1650.096,8545.14,9134.46,11491.74,21215.52,7661.16,1090.242
CA3614511817320060726,BRODER WFU,36.145,-118.173,2006,7,1410.3,2.07,375.93,804.42,179.55,48.33,114861807.2,5730444.99,244253.799,1693874.88,68198.3001,85734.5805,70978.32,73308.6045,98137.035,712482.039,722807.235,36555.7041
CA3615912025120061025,PHELPS,36.159,-120.251,2006,10,672.12,39.06,120.51,377.73,9.36,125.46,2215054.8,87292.8,4520.52,43646.4,4676.4,872.928,4520.52,4832.28,6079.32,11223.36,4052.88,576.756
CA3650112050920060722,THREE ROCKS,36.501,-120.504,2006,7,3778.47,594.54,560.88,2260.26,74.7,288.09,20096059.86,824246.46,41042.187,382303.44,38170.5336,8986.6539,37113.345,39537.4761,50031.702,104636.736,48062.61,5535.9702
CA3696011828320060626,GOODALE,36.96,-118.283,2006,6,1717.56,0,317.07,1397.97,0,2.52,10546455.78,423067.68,21688.731,203580.72,21001.2858,4414.5927,20296.935,21710.6073,27290.736,54550.638,23562.18,2731.3596
CA3733112113520060526,STUHR,37.331,-121.135,2006,5,625.86,0,2.34,52.11,7.47,563.94,3556876.68,140172.48,7258.932,70086.24,7509.24,1401.7248,7258.932,7759.548,9762.012,18022.176,6508.008,926.1396
CA3736012134520060709,CANYON,37.36,-121.345,2006,7,14911.92,1.35,5203.35,8363.43,1292.4,51.39,559588856.2,26628727.86,1237693.653,8465906.16,414864.1008,378882.3357,400418.919,434869.0479,536575.482,3502217.592,3583330.326,139843.5354
CA3767712151320060711,MIDWAY,37.677,-121.513,2006,7,2566.44,4.77,234.45,1632.42,269.55,425.25,14469134.04,571026.24,29546.928,284643.36,30408.8184,5730.3756,29394.72,31423.4604,39530.268,73434.744,26940.6,3765.8628
CA3780411863020060914,SAWMILL,37.804,-118.63,2006,9,2870.37,0.36,864.09,1767.42,238.5,0,299843239.7,14736007.44,656555.364,4386199.68,173268.1296,217920.942,172683.18,184282.002,234418.32,1896605.424,2009521.8,83101.8816
CA3780612037620060703,PEDRO,37.806,-120.376,2006,7,899.82,7.47,232.83,444.51,214.2,0.81,63744684.66,3261558.69,129793.167,945253.44,37541.9907,49814.7309,41622.462,41067.6129,58981.905,385382.637,368412.813,24169.3227
CA3875412190520060922,ZAM ASSIST,38.754,-121.905,2006,9,5828.58,69.57,986.4,4192.11,540.27,40.23,69950279.52,3295780.29,154647.306,1072455.12,56262.6405,46271.412,54103.797,58816.7118,72405.333,434811.267,436026.393,17191.9539
CA3902412068120060905,RALSTON,39.024,-120.681,2006,9,3224.88,39.33,820.08,1546.56,817.56,1.35,383872830.7,19298994.03,813895.281,5615773.92,213008.6493,291209.2623,224647.146,230224.3371,312161.283,2386536.867,2440581.939,124918.6977
CA3963312058920060919,BASSETTS,39.633,-120.589,2006,9,939.6,0.9,206.28,304.11,426.87,1.44,87116626.62,4537781.82,173535.777,1284427.44,47709.5148,70430.9481,55275.471,52953.3963,79561.062,522191.196,490506.714,35880.8094
CA3966212292720060724,HUNTER,39.662,-122.927,2006,7,6782.85,10.98,3122.46,2464.29,1129.05,56.07,476137073.7,22978517.13,1060141.005,7021656,298670.5251,333510.4575,288040.032,314289.5823,385531.353,3027625.101,3231760.113,118409.2155
CA3966612007920060625,BALLS CANYON,39.666,-120.079,2006,6,792,1.62,64.89,317.07,339.66,68.76,38699451.72,1914060.06,81799.362,581019.84,26029.2186,28298.1726,26916.372,27841.8582,37139.526,237193.254,232675.398,12416.2434
CA3996312371720060924,NOBLE,39.963,-123.717,2006,9,500.85,0,220.95,197.64,80.01,2.25,43519547.88,2102799.96,97397.946,637333.92,26076.9384,30605.7042,24993.702,27431.9046,33350.724,278407.944,301487.508,10580.8356
CA4019512057720060625,BOULDER,40.195,-120.577,2006,6,1161.45,0.18,183.24,597.78,299.52,80.73,92492332.02,4700740.5,190721.259,1368510.48,54328.2948,71420.2803,59217.957,59154.5385,83378.322,563524.308,548868.798,33476.4954
CA4037112070120060718,CREEK,40.371,-120.701,2006,7,681.03,0,149.31,252.45,210.69,68.58,62453345.4,3109039.29,133545.024,918805.68,36642.8421,46450.8054,37870.839,39328.2072,52208.793,388988.595,398448.621,19415.2455
CA4074212300420060729,JUNCTION,40.742,-123.004,2006,7,1343.25,8.37,481.41,539.55,313.92,0,54845944.92,2663161.74,118906.29,823852.8,38016.5058,38704.1094,37877.58,40238.8686,51459.462,340710.174,344140.11,15515.9874
CA4076012014920060625,OBSERVATION,40.76,-120.149,2006,6,1117.17,0,415.71,675.45,13.59,12.42,67608965.34,3282120.09,148530.033,1002612.96,43476.8139,47837.0871,42748.38,45946.6479,57721.653,425658.069,444439.665,18075.2463
CA4095112320220060902,PIGEON,40.951,-123.202,2006,9,40856.67,24.12,17213.76,14038.29,9569.25,11.25,3181826376,153419632.9,7112288.529,46790646.48,1963985.668,2226380.505,1883598.345,2064689.787,2514548.124,20302392.94,21841692.84,775075.0824
CA4109112300620060724,RUSH,41.091,-123.006,2006,7,2136.96,0.63,962.91,912.24,261,0.18,162939869.5,7855391.61,364272.309,2396234.88,100626.7995,113978.0511,96481.584,105777.6975,128784.249,1039740.597,1118688.921,39650.2587
CA4133612346520060724,ORLEANS COMPLEX,41.336,-123.465,2006,7,6459.84,8.73,4216.05,1676.97,558.09,0,640993795.9,31018677.12,1436051.448,9357543.36,375330.528,452447.0352,359487.288,395018.64,479470.968,4108954.464,4472109.072,155510.7624
CA4141412317720060723,UNCLES COMPLEX,41.414,-123.177,2006,7,1534.77,3.42,476.55,535.41,519.39,0,96912605.52,4658901.12,216433.044,1432313.28,61986.1752,67335.3108,59434.02,65099.0412,79348.464,616623.912,658466.64,23572.8864
CA4142612330620060724,HANCOCK,41.426,-123.306,2006,7,9427.68,15.75,4666.86,3203.91,1541.16,0,910507275.2,44024381.28,2039046.309,13312763.28,539336.5974,641418.0705,516646.521,567463.8159,689175.864,5831159.202,6331564.044,220969.2636
CA4144612130920060626,HIGH,41.446,-121.309,2006,6,1182.15,30.42,647.28,455.67,48.24,0.54,119591131.3,5782805.19,267820.938,1748399.76,70785.8559,84260.5992,67809.771,74479.5522,90454.995,765933.993,831770.019,29026.6389
CA4148712239720060726,HOY,41.487,-122.397,2006,7,556.83,21.78,129.24,323.46,82.26,0.09,20960411.4,1002122.37,46604.034,313487.28,14492.6397,14365.5444,13936.221,15201.873,18637.641,132293.691,138375.009,5154.1695
CA4151212231520060224,HOTLUM,41.512,-122.315,2006,2,1282.86,12.78,565.83,664.47,39.51,0.27,137206595.3,6641929.44,307441.899,2001707.28,79951.4946,96927.1227,76571.847,84155.6781,102122.964,879876.342,958580.748,33283.0008
CA4160912335520060723,TITUS,41.609,-123.355,2006,7,2475.81,1.26,928.8,814.14,731.34,0.27,202323167.6,9763439.04,452668.806,2969125.92,123104.394,141863.1174,117964.926,129439.233,157405.896,1292868.108,1395937.944,49139.3808
CA4170812050420060724,SAGE,41.708,-120.504,2006,7,2215.35,12.78,2061,131.76,8.73,1.08,26240564.7,1168524,56537.937,440652.24,32569.6734,15006.2157,31406.229,33822.8739,42143.112,153059.706,125031.996,6566.598
NV3859211937620060717,JACKASS,38.592,-119.376,2006,7,308.34,0,28.17,87.84,154.89,37.44,16602050.7,820195.92,35307.081,248184.72,10904.0886,12125.7981,11213.685,11653.1379,15436.008,102307.842,101755.62,5202.342
NV4000811996920060806,BOOTLEGGER,40.008,-119.969,2006,8,164.97,1.08,102.42,53.19,0.81,7.47,8784597.24,437590.08,18491.778,131110.56,5640.2172,6520.0986,5898.186,6058.0998,8173.872,53880.372,53073.144,2889.9288
AZ3332311470520060717,CIBOLA,33.323,-114.705,2006,7,640.35,30.69,19.17,454.32,132.84,3.33,27130086,1656480.78,37607.22,410176.8,12525.7086,28680.12,22249.782,16111.4148,35923.878,134970.066,63196.038,22362.129
CA3599211702520060705,BUTTE 2,35.992,-117.025,2006,7,714.24,0,0,694.17,7.29,12.78,10543929.84,567486.45,16928.712,175533.84,10670.9769,8810.037,12937.347,11845.9548,18950.193,52796.223,22860.513,6700.5423
CA3605012069320060722,RICO,36.05,-120.693,2006,7,4778.55,9.72,2.7,4052.97,712.89,0.27,284711683,13662081.45,635233.932,4222409.04,186433.1469,196949.6694,178823.691,195695.64,238811.301,1807644.699,1919612.349,69330.7467
CA3260911605720070605,INKOPAH,32.609,-116.057,2007,6,456.12,76.32,330.66,48.96,0.09,0.09,2179571.58,86208.48,4455.081,42768.72,4548.1518,869.8437,4396.365,4700.1483,5912.136,11090.538,4167.9,566.8956
CA3264611677120071021,HARRIS,32.646,-116.771,2007,10,36526.86,128.43,21346.38,11640.87,3380.94,30.24,273780172.6,11514041.19,574824.861,4982814.72,454934.4345,133044.5295,439353.162,471002.8203,590355.243,1495562.967,916098.903,69857.2809
CA3278611653420070912,PINE,32.786,-116.534,2007,9,932.04,0.72,201.42,491.13,238.77,0,11043356.58,490315.68,23761.629,186277.68,13954.6494,6264.7605,13457.601,14488.4979,18060.084,64197.162,51784.164,2766.4416
CA3307911676620071021,WITCH,33.079,-116.766,2007,10,67648.14,1317.78,35112.51,26069.49,5025.96,122.4,963035247.2,43914652.29,2094809.166,15607347.12,1025841.928,586229.4504,989222.841,1067707.431,1326842.721,5762459.043,5147008.929,240570.6903
CA3330011692020071023,POOMACHA,33.3,-116.92,2007,10,19220.76,64.35,7459.83,7114.77,4576.32,5.49,601118487.4,28396184.13,1331241.876,9169834.32,469810.0953,400246.9758,451454.391,491344.0416,603894.393,3749472.207,3796007.769,147252.2967
CA3334611747220071023,AMMO FIRE,33.346,-117.472,2007,10,7346.07,23.94,2201.49,4218.75,895.32,6.57,109972602.4,5001053.76,239253.696,1787721.12,118860.8184,66494.1708,114512.688,123654.4524,153538.956,656994.168,583503.192,27314.7732
CA3335911836420070510,ISLAND,33.359,-118.364,2007,5,2001.33,0,666.27,1131.12,194.49,9.45,33493528.44,1534789.44,73126.62,537847.2,34220.8368,20656.1808,32955.804,35629.3368,44171.46,201839.04,184392.216,8295.9948
CA3338411718020071022,RICE,33.384,-117.18,2007,10,4053.87,35.37,2218.05,1310.22,475.47,14.76,53217387.18,2481677.28,117146.619,830094.48,47057.4594,34315.2315,45266.391,49105.2429,60609.924,327140.982,317658.924,13096.1736
CA3372011766020071021,SANTIAGO,33.72,-117.66,2007,10,11171.52,184.59,4381.29,5113.08,1492.47,0.09,129749815.8,5828443.2,280681.416,2150140.32,152463.1752,75953.8116,146967.192,158436.7092,197151.516,764380.008,647189.208,32369.418
CA3382811774720070311,241 FIRE,33.828,-117.747,2007,3,750.33,17.46,515.16,217.17,0.54,0,9191169.36,415761.03,19939.32,150721.2,10323.2691,5480.0262,9950.769,10734.7284,13346.667,54556.389,47420.091,2291.3397
CA3405311867820071021,CANYON,34.053,-118.678,2007,10,2237.13,21.6,1290.69,905.22,18.63,0.99,34569770.4,1603843.2,75914.802,543911.04,31968.3204,22004.9262,30762.954,33334.9434,41204.052,211276.476,201626.496,8523.522
CA3405411874820071124,CORRAL,34.054,-118.748,2007,11,2220.57,10.53,904.68,844.65,460.71,0,26332311.6,1189036.8,57100.518,432855.36,29893.5036,15628.8258,28809.486,31078.5606,38639.268,156051.684,134882.064,6557.058
CA3413411831120070508,GRIFFITH PARK,34.134,-118.311,2007,5,463.41,1.17,120.33,226.17,115.74,0,8188363.8,378532.8,17951.31,129607.2,7803.378,5164.947,7510.95,8133.093,10062.36,49840.38,46978.2,2021.616
CA3423111709520071022,SLIDE,34.231,-117.095,2007,10,5207.85,9.72,1392.39,2549.07,1256.4,0.27,261439553.9,12607440.75,578163.42,3886347.6,172300.4055,182498.5566,167460.561,181436.1228,224981.307,1650038.769,1729860.759,67027.7781
CA3426711722820071022,GRASS VALLEY,34.267,-117.228,2007,10,593.91,0.99,242.55,269.64,80.73,0,27956093.22,1341810.72,62386.515,414385.2,18242.5194,19350.1359,17495.487,19149.8769,23362.56,177557.31,188726.148,6804.2124
CA3428911699320070914,BUTLER 2,34.289,-116.993,2007,9,5976.72,15.39,1391.31,3582.09,987.93,0,476949539,23273612.82,1047917.277,7022229.84,290921.0328,341427.3993,287107.983,308169.5499,388198.926,3013246.944,3177185.742,128639.7126
CA3436111726920070331,LOS FLORES,34.361,-117.269,2007,3,1954.98,72.63,1274.31,599.94,0,8.1,11811200.4,501718.23,23008.23,225054,22173.4071,5765.004,22060.287,23108.0778,30037.743,59691.681,22447.683,4019.6745
CA3440411862220071022,MAGIC,34.404,-118.622,2007,10,1083.33,4.14,734.4,334.08,10.71,0,10027189.8,438321.6,21422.412,173046.24,13838.6304,5449.6152,13352.364,14353.7184,17926.812,57261.456,43078.536,2525.49
CA3441611825020070902,NORTH,34.416,-118.25,2007,9,985.05,13.14,534.6,365.13,70.29,1.89,14392195.92,651896.46,31238.388,235539.36,16023.4398,8610.8832,15445.494,16664.3604,20716.182,85548.402,74716.326,3587.9994
CA3451511844620071021,BUCKWEED,34.515,-118.446,2007,10,16726.32,50.22,10988.82,5478.3,202.14,6.84,210905254.8,9476721.27,455988.42,3495582,247921.4979,123531.345,239089.653,257662.6992,320794.587,1241971.029,1050269.427,52777.6245
CA3451611872720071020,RANCH,34.516,-118.727,2007,10,14978.16,492.84,7980.48,5952.87,551.61,0.36,236138609.5,10784085.12,514749.744,3812777.28,247483.1952,144361.3608,238378.32,257575.1112,319556.664,1417546.512,1279041.84,58561.4664
CA3469511965920070704,ZACA,34.695,-119.659,2007,7,97876.8,334.53,10926.63,32836.68,53777.43,1.53,3130119047,147901194.2,6920510.157,47811036.24,2461948.344,2084502.543,2370016.647,2575619.095,3172959.702,19493630.86,19658934.92,773271.6606
CA3475811881220070519,GORMAN,34.758,-118.812,2007,5,1053.72,138.33,465.57,447.66,2.16,0,6350928.66,263532.96,13255.407,117609.84,11157.5826,2962.7019,10777.995,11546.0181,14485.392,34160.886,19212.66,1627.4412
CA3498611843120070624,WHITE,34.986,-118.431,2007,6,4768.65,0.54,2893.86,1182.69,191.97,499.59,188749390.1,9032141.79,415068.561,2850923.52,137684.4525,129267.8379,134056.386,144698.3415,180333.351,1178488.323,1200533.859,48951.7533
CA3587811842820070603,GOLDLEDGE,35.878,-118.428,2007,6,1686.78,0.09,269.37,1123.83,245.16,48.33,85025780.1,4184853.57,181579.851,1272453.12,56534.6331,61642.2681,57729.69,60286.7349,79237.953,524857.077,523739.565,26082.9675
CA3592812029720070810,TAR,35.928,-120.297,2007,8,2184.21,0.09,399.33,1108.26,676.35,0.18,155560030.6,7487861.76,347622.228,2293637.76,97868.8008,108416.646,93820.932,102823.1028,125235.288,991212.984,1062438.048,37819.2312
CA3598411885320070603,SHANNON,35.984,-118.853,2007,6,948.06,0.09,187.47,749.88,9.45,1.17,22398200.46,1044228.96,49298.985,349520.4,19850.1822,14433.5277,19095.021,20713.2147,25567.92,137648.25,133546.284,5512.4532
CA3602211662320070414,GOLDEN,36.03,-116.594,2007,4,834.75,0,734.85,99.45,0,0.45,12576287.16,679353.3,20109.744,208889.28,12550.9698,10583.6976,15305.31,13960.4724,22460.598,62941.95,27251.73,8060.4522
CA3604211878120070706,ROCK 2,36.042,-118.781,2007,7,437.67,0.54,109.89,315.09,4.59,7.56,29139841.26,1402284.06,65033.019,430372.08,18530.208,20290.4631,17791.569,19470.4245,23767.074,185398.632,198012.186,7125.8922
CA3628511842820070827,GROUSE,36.285,-118.428,2007,8,433.44,0.81,75.87,165.15,168.66,22.95,34798828.68,1693911.96,76930.056,510873.12,20923.5204,24810.5412,20465.532,22122.0396,27560.304,220885.164,235352.628,9092.0016
CA3684811827920070706,INYO COMPLEX (OAK),36.848,-118.279,2007,7,11512.8,42.84,8348.58,2096.73,622.53,402.12,258564370,12392733.78,544498.452,4060995.84,229058.649,175859.7444,231076.818,241979.9328,315917.334,1545402.15,1398682.242,80128.3482
CA3715411835320070706,INYO COMPLEX (SAGE),37.154,-118.353,2007,7,2662.47,0.18,1851.93,761.13,8.1,41.13,62173860.84,2906053.47,136484.496,969567.12,54778.2471,40282.4034,52867.773,57214.0728,70892.739,381657.249,369441.567,15568.5213
CA3722312142820070903,LICK,37.223,-121.428,2007,9,19188.36,30.24,6691.77,8735.58,3450.51,280.26,892452202.2,43646738.31,1918945.188,13383628.56,606389.2083,638840.2158,612120.285,644337.7092,836199.639,5523744.501,5539244.355,264052.9305
CA3757311966320071029,JACK,37.573,-119.663,2007,10,457.83,0,275.49,166.68,15.66,0,55349231.76,2714191.38,122000.976,806692.32,31326.5178,40092.0588,30924.846,33256.0656,41801.778,351956.502,377347.914,14850.8622
CA3855111951320070601,LARSON,38.551,-119.513,2007,6,491.76,3.15,138.78,237.69,89.91,22.23,32710811.4,1576121.13,72834.714,483421.68,20841.2289,22829.6484,20081.745,21917.2626,26870.157,207794.583,221195.925,8108.5275
CA3881112138320070716,PHILLIPS,38.811,-121.383,2007,7,426.24,0,26.46,136.26,208.8,54.72,2113127.82,91609.47,4459.437,37160.64,3113.9973,1119.0231,3018.366,3231.2043,4061.367,11841.291,8241.219,554.1309
CA3888612004020070623,ANGORA,38.886,-120.04,2007,6,1220.13,2.52,145.62,349.2,709.29,13.5,106123511.2,5707745.1,199131.858,1572946.56,56593.8306,90777.375,71290.188,64441.2222,105496.182,615345.822,530125.902,52042.1202
CA3935112145820070807,BANGOR,39.351,-121.458,2007,8,460.71,0,39.69,380.16,40.86,0,11031511.86,515100.96,24298.389,171690.48,9640.755,7136.5221,9272.889,10062.2835,12414.924,67913.802,66232.116,2713.3992
CA3968412005120070710,BALLS CANYON,39.684,-120.051,2007,7,1842.39,7.83,254.52,957.24,595.98,26.82,35510281.56,1684290.87,74574.792,566493.84,34125.2883,23552.8794,34259.769,35951.8392,46755.063,210147.093,183930.651,10938.9897
CA4013912058220070705,ANTELOPE COMPLEX (WHEELER),40.139,-120.582,2007,7,9349.74,57.24,1459.98,2735.82,4947.75,148.95,848988833.4,44965497.87,1637724.132,12570636.24,463677.3783,706722.5862,560825.577,521196.9156,819171.819,4994946.225,4472420.103,385582.7205
CA4022012073620070903,MOONLIGHT,40.22,-120.736,2007,9,26594.64,66.06,2780.82,6499.08,17069.04,179.64,2290731454,125096407.4,4168071.396,34049041.92,1207950.806,2011734.536,1583167.842,1392869.966,2371342.23,13060217.29,10720447.94,1211682.134
CA4049212334320070829,WALLOW,40.492,-123.343,2007,8,621.45,0,82.98,203.4,334.89,0.18,19898433.18,941080.14,43956.981,303833.52,15605.478,13276.8117,15041.259,16332.1119,20148.102,123885.9,124874.946,4944.1806
