OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,COMPLEX_NAME,COMPLEX_INCNUM,SHAPE_Length,SHAPE_Area
25657,1934,CA,USF,KNF,JACK CREEK,0,1934/08/26 00:00:00+00,,Unknown/Unidentified,,,50.163971,,Suppression (Wildfire),96,,,2637.724816,365657.9845
25658,1934,CA,USF,KNF,MILL CREEK #2,0,1934/08/26 00:00:00+00,,Unknown/Unidentified,,,12.007297,,Suppression (Wildfire),112,,,1324.244417,86788.09689
25659,1934,CA,USF,KNF,PLEASANT LAKE,0,1934/08/26 00:00:00+00,,Unknown/Unidentified,,,14.960781,,Suppression (Wildfire),115,,,1288.776877,108111.1021
25662,1934,CA,USF,KNF,GARDNER PEAK #4,0,1934/08/26 00:00:00+00,,Unknown/Unidentified,,,40.015648,,Suppression (Wildfire),149,,,2172.891525,288728.4796
25660,1934,CA,USF,KNF,RED HILL #2,0,1934/08/27 00:00:00+00,,Unknown/Unidentified,,,50.034412,,Suppression (Wildfire),125,,,2486.172945,363627.8514
25378,1934,CA,USF,SRF,N/A,0,1934/09/01 00:00:00+00,,Miscellaneous,,,54.761269,,Suppression (Wildfire),194,,,2243.388796,399477.6662
28055,1934,CA,USF,ENF,WHALER CK,0,1934/09/01 00:00:00+00,,Miscellaneous,,,367.14581,,Suppression (Wildfire),000088G4,,,5798.568366,2454292.769
32695,1934,CA,USF,LPF,SAN ONOFRE CYN,0,1934/09/05 00:00:00+00,,Miscellaneous,,,194.4021,,Suppression (Wildfire),18,,,4240.327827,1161236.896
25661,1934,CA,USF,KNF,NORTH FORK,0,1934/09/06 00:00:00+00,,Arson,,,80.962616,,Suppression (Wildfire),148,,,3446.647239,583025.5245
25663,1934,CA,USF,KNF,OAK BOTTOM,0,1934/09/08 00:00:00+00,,Campfire,,,266.46841,,Suppression (Wildfire),150,,,6094.723783,1917085.11
25381,1934,CA,USF,SRF,BUCK MT.,0,1934/09/18 00:00:00+00,,Campfire,,,9.4597397,,Suppression (Wildfire),400604,,,913.3279884,66211.97624
28057,1934,CA,USF,ENF,SIESNOP,0,1934/09/18 00:00:00+00,,Miscellaneous,,,17.469801,,Suppression (Wildfire),0000118G,,,1267.971677,116736.8797
25383,1934,CA,USF,SRF,COW CREEK,0,1934/09/19 00:00:00+00,,Debris,,,1319.8784,,Suppression (Wildfire),300100,,,18002.2388,9312168.421
32704,1934,CA,USF,LPF,BUCKHORN CYN,0,1934/09/19 00:00:00+00,,Unknown/Unidentified,,,241.58809,,Suppression (Wildfire),200,,,5365.170079,1459996.792
25382,1934,CA,USF,SRF,WHITE OAK,0,1934/09/20 00:00:00+00,,Debris,,,37.200706,,Suppression (Wildfire),300101,,,2114.646111,262480.4261
25379,1934,CA,USF,SRF,N/A,0,1934/09/22 00:00:00+00,,Smoking,,,4.9783173,,Suppression (Wildfire),197,,,676.1373644,36287.30874
25664,1934,CA,USF,KNF,RUSSELL PEAK,0,1934/10/27 00:00:00+00,,Debris,,,20.013048,,Suppression (Wildfire),173,,,1507.633787,145328.0066
28279,1935,CA,CCO,VNC,SAN ANTONIO CREEK,0,1935/02/01 00:00:00+00,,Unknown/Unidentified,,,16.45487,,Suppression (Wildfire),0,,,1184.757617,98192.17514
28287,1935,CA,USF,SRF,NORSE,0,1935/06/05 00:00:00+00,,Miscellaneous,,,2.4894598,,Suppression (Wildfire),400582,,,468.0283665,17387.11253
28554,1935,CA,USF,KNF,BAILEY HILL,0,1935/06/08 00:00:00+00,,Smoking,,,9.3861752,,Suppression (Wildfire),7,,,978.4540405,68788.43661
40544,1935,CA,NPS,PIP,EAST ENTRANCE,,1935/06/19 00:00:00+00,1935/06/19 00:00:00+00,Unknown/Unidentified,NPS Fire Atlas,164.2313603,164.25389,6,Suppression (Wildfire),,,,3843.005941,-1030048.579
28278,1935,CA,CCO,VNC,DULAH,0,1935/07/01 00:00:00+00,,Unknown/Unidentified,,,168.03294,,Suppression (Wildfire),0,,,4754.958631,999326.9298
28280,1935,CA,CCO,VNC,VENTURA AVENUE,0,1935/07/01 00:00:00+00,,Unknown/Unidentified,,,52.937904,,Suppression (Wildfire),0,,,2145.53121,314700.6735
28555,1935,CA,USF,KNF,KIRT,0,1935/07/17 00:00:00+00,,Smoking,,,37.998859,,Suppression (Wildfire),28,,,1953.157461,278166.8029
24514,1935,CA,USF,MDF,SUGAR HILL,0,1935/07/18 00:00:00+00,,Miscellaneous,,,58.220997,,Suppression (Wildfire),25,,,3250.207719,425042.8009
24512,1935,CA,USF,MDF,GOOSE LAKE R,0,1935/07/20 00:00:00+00,,Miscellaneous,,,125.32892,,Suppression (Wildfire),27,,,4074.123388,918079.3297
23255,1935,CA,USF,ENF,FALLEN LEAF,0,1935/07/23 00:00:00+00,,Miscellaneous,,,78.452072,,Suppression (Wildfire),000023LV,,,3614.071665,524949.4225
24513,1935,CA,USF,MDF,DISMAL SWAMP,0,1935/07/27 00:00:00+00,,Unknown/Unidentified,,,20.840977,,Suppression (Wildfire),38,,,1595.226102,152799.5504
28288,1935,CA,USF,SRF,PEARCE,0,1935/07/29 00:00:00+00,,Vehicle,,,5.5763588,,Suppression (Wildfire),400583,,,697.9464513,38665.82863
25669,1935,CA,CCO,LAC, ,0,1935/07/30 00:00:00+00,,Unknown/Unidentified,,,13.723987,,Suppression (Wildfire),0,,,1230.451382,81316.05355
24515,1935,CA,USF,SRF,N/A,0,1935/08/01 00:00:00+00,,Smoking,,,54.760059,,Suppression (Wildfire),200,,,2242.086627,399014.0615
24516,1935,CA,USF,SRF,N/A,0,1935/08/08 00:00:00+00,,Smoking,,,4.9782081,,Suppression (Wildfire),201,,,675.8576054,36257.15917
25671,1935,CA,CCO,LAC,EAGLE ROCK-44,0,1935/08/09 00:00:00+00,,Unknown/Unidentified,,,97.892639,,Suppression (Wildfire),0,,,2927.771565,579873.7652
28285,1935,CA,USF,SRF,ORFORD,0,1935/08/09 00:00:00+00,,Smoking,,,5.2276044,,Suppression (Wildfire),300109,,,683.0161437,37029.27485
28556,1935,CA,USF,KNF,PATTERSON CREEK,0,1935/08/11 00:00:00+00,,Smoking,,,45.064232,,Suppression (Wildfire),116,,,2475.163931,327187.3087
24517,1935,CA,USF,SRF,N/A,0,1935/08/15 00:00:00+00,,Unknown/Unidentified,,,4.9782157,,Suppression (Wildfire),202,,,676.2808558,36302.58417
28557,1935,CA,USF,KNF,WHITE CLOUD,0,1935/08/17 00:00:00+00,,Arson,,,960.71979,,Suppression (Wildfire),120,,,9975.061731,7014149.207
36967,1935,CA,USF,MDF,HORSE CAMP,0,1935/08/21 00:00:00+00,,Miscellaneous,,,272.00821,8,Suppression (Wildfire),50,,,8819.499401,1972892.212
24518,1935,CA,USF,SRF,N/A,0,1935/08/22 00:00:00+00,,Debris,,,54.759758,,Suppression (Wildfire),203,,,2241.558501,398826.0801
28292,1935,CA,USF,SRF,SALT,0,1935/08/23 00:00:00+00,,Debris,,,16.06402,,Suppression (Wildfire),400584,,,1373.599369,111031.3669
28286,1935,CA,USF,SRF,WHITE CREEK,0,1935/08/24 00:00:00+00,,Miscellaneous,,,6.7715354,,Suppression (Wildfire),300111,,,779.4939952,48229.05775
27888,1935,CA,USF,KNF,CRAPO CREEK #2,0,1935/08/28 00:00:00+00,,Unknown/Unidentified,,,66.003471,,Suppression (Wildfire),144,,,2775.542144,473805.8206
24519,1935,CA,USF,SRF,N/A,0,1935/09/01 00:00:00+00,,Miscellaneous,,,54.761086,,Suppression (Wildfire),205,,,2241.059715,398648.6062
27889,1935,CA,USF,KNF,JILLSON MINE,0,1935/09/08 00:00:00+00,,Smoking,,,92.139,,Suppression (Wildfire),150,,,3258.594212,673179.7799
28282,1935,CA,USF,SRF,N/A,0,1935/09/08 00:00:00+00,,Debris,,,4.9783516,,Suppression (Wildfire),206,,,676.014417,36273.96116
28283,1935,CA,USF,SRF,N/A,0,1935/09/15 00:00:00+00,,Unknown/Unidentified,,,54.760727,,Suppression (Wildfire),207,,,2242.980004,399332.5865
37618,1935,CA,USF,ANF,SAN ANTONIO CANYON,0,1935/09/16 00:00:00+00,,Unknown/Unidentified,"S.Imsand, Baldy, from S.Antonio Dam to NE-AFA 1931-1940 table+map 1:126720",535.9,585.5799,,Suppression (Wildfire),0,,,10376.64486,3470108.429
28284,1935,CA,USF,SRF,N/A,0,1935/09/22 00:00:00+00,,Smoking,,,54.761189,,Suppression (Wildfire),208,,,2242.989972,399335.6257
28293,1935,CA,USF,SRF,TROUGH,0,1935/09/26 00:00:00+00,,Debris,,,23.198599,,Suppression (Wildfire),400591,,,1555.040256,161046.1733
28294,1935,CA,USF,SRF,COX CANYON,0,1935/09/26 00:00:00+00,,Debris,,,24.337326,,Suppression (Wildfire),400592,,,1685.08595,168959.273
28295,1935,CA,USF,SRF,DUTCHMAN,0,1935/09/27 00:00:00+00,,Debris,,,11.02789,,Suppression (Wildfire),400593,,,1083.333625,76965.90524
28289,1935,CA,USF,SRF,LINDLEY,0,1935/09/28 00:00:00+00,,Campfire,,,10.206847,,Suppression (Wildfire),400594,,,947.6957987,71288.74999
27890,1935,CA,USF,KNF,SMITH MINE,0,1935/09/30 00:00:00+00,,Arson,,,13.948158,,Suppression (Wildfire),162,,,1431.619738,101844.2431
22797,1935,CA,USF,KNF,LIME GULCH,0,1935/10/01 00:00:00+00,,Arson,,,11.930761,,Suppression (Wildfire),164,,,1242.930674,86737.54674
28290,1935,CA,USF,SRF,GRAY,0,1935/10/09 00:00:00+00,,Miscellaneous,,,4.9787641,,Suppression (Wildfire),400599,,,659.0997027,34481.43288
25666,1935,CA,CCO,LAC,CREEK NO. 161,0,1935/10/18 00:00:00+00,,Unknown/Unidentified,,,301.28867,,Suppression (Wildfire),0,,,7147.597503,1795902.281
25667,1935,CA,CCO,LAC,MALIBU FIRE,0,1935/10/23 00:00:00+00,,Unknown/Unidentified,,,28195.445,,Suppression (Wildfire),0,,,161592.5968,166677003.1
25672,1935,CA,CCO,LAC,KAGEL NO. 58,0,1935/10/23 00:00:00+00,,Unknown/Unidentified,,,1903.7957,,Suppression (Wildfire),0,,,30558.91001,11320230.97
28277,1935,CA,CCO,LAC,LAS FLORES NO. 57,0,1935/10/23 00:00:00+00,,Unknown/Unidentified,,,2521.0637,,Suppression (Wildfire),0,,,21360.44815,14954868.78
25668,1935,CA,CCO,LAC,SLONE NO. 156,0,1935/10/25 00:00:00+00,,Unknown/Unidentified,,,1005.9003,,Suppression (Wildfire),0,,,15654.3663,6005344.445
37608,1935,CA,USF,ANF,SLOAN,0,1935/10/25 00:00:00+00,,Unknown/Unidentified,"S.Imsand, near Saugus, Sof Loma Verde; 1926 map !:126720-AFA 1931-1940 table+ma*",746,708.79565,,Suppression (Wildfire),0,,,10727.63322,4232010.065
28291,1935,CA,USF,SRF,PINE MILLS,0,1935/10/26 00:00:00+00,,Miscellaneous,,,8.9619198,,Suppression (Wildfire),400600,,,886.0357466,62313.7497
25182,1936,CA,CCO,VNC,BOOSEY,0,1936/01/26 00:00:00+00,,Unknown/Unidentified,,,1031.558,,Suppression (Wildfire),0,,,9159.946474,6146743.791
22810,1936,CA,CDF,TGU,C. IRISH,0,1936/05/08 00:00:00+00,,Unknown/Unidentified,,,220.82932,,Suppression (Wildfire),13,,,6791.096455,1530161.516
37609,1936,CA,USF,ANF,LINCOLN CREST,0,1936/05/23 00:00:00+00,,Unknown/Unidentified,"S.Imsand, Saugus, Sierra Pelona near Lincoln Crest-AFA 1931-1940 map 1:126720",11,58.796482,,Suppression (Wildfire),0,,,2561.566568,351931.5667
25174,1936,CA,CCO,LAC,PALOS VERDES NO. 101,0,1936/06/09 00:00:00+00,,Unknown/Unidentified,,,38.783417,,Suppression (Wildfire),0,,,2566.257602,227671.3749
37614,1936,CA,USF,ANF,BOUNDARY,0,1936/06/18 00:00:00+00,,Unknown/Unidentified,"S.Imsand, Saugus, Bouquet Cyn near Forest boundary-AFA 1931-40 table+burn map1:*",20,23.70952,,Suppression (Wildfire),0,,,1574.757311,141613.8557
25183,1936,CA,CCO,LAC,MEDEA FIRE NO. 23,0,1936/06/20 00:00:00+00,,Unknown/Unidentified,,,141.09584,,Suppression (Wildfire),0,,,4242.117324,836045.8837
25176,1936,CA,CCO,LAC,AMA VERDE 50,0,1936/06/22 00:00:00+00,,Unknown/Unidentified,,,264.21417,,Suppression (Wildfire),0,,,5550.779744,1580391.618
37619,1936,CA,USF,ANF,ULLMAN,0,1936/07/04 00:00:00+00,,Unknown/Unidentified,"S.Imsand, Saugus,  6N 14W-4, SE of Andrade Corner,A version-AFA 1931-1940 table*",65,78.47197,,Suppression (Wildfire),0,,,2823.339204,470278.4753
37624,1936,CA,USF,ANF,ULLMAN,0,1936/07/04 00:00:00+00,,Unknown/Unidentified,"S.Imsand, Saugus,  6N 14W-4, SE of Andrade Corner,T version-AFA 1931-1940 Trans*",65,102.41284,,Suppression (Wildfire),0,,,3057.733365,613606.6359
22812,1936,CA,CDF,TGU,STEPHENS,0,1936/07/07 00:00:00+00,,Unknown/Unidentified,,,319.92322,,Suppression (Wildfire),76,,,6209.56317,2199237.786
25830,1936,CA,USF,MDF,GAS DRUM FLA,0,1936/07/15 00:00:00+00,,Miscellaneous,,,54.439014,,Suppression (Wildfire),17,,,2514.116538,394764.5227
25831,1936,CA,USF,MDF,SAGEHORN,0,1936/07/21 00:00:00+00,,Unknown/Unidentified,,,19.734438,,Suppression (Wildfire),26,,,1610.31849,143567.9422
25834,1936,CA,USF,MDF,QUICKSILVER,0,1936/07/21 00:00:00+00,,Miscellaneous,,,385.64792,,Suppression (Wildfire),33,,,10867.034,2819769.313
23796,1936,CA,USF,SRF,GUNDLACH,0,1936/07/24 00:00:00+00,,Smoking,,,4.3814874,,Suppression (Wildfire),400567,,,620.3838738,30549.50006
23617,1936,CA,USF,KNF,RIVERVIEW,0,1936/08/05 00:00:00+00,,Unknown/Unidentified,,,26.106646,,Suppression (Wildfire),55,,,1776.437574,190369.3297
23618,1936,CA,USF,KNF,BADGER MTN,0,1936/08/05 00:00:00+00,,Unknown/Unidentified,,,18.025181,,Suppression (Wildfire),59,,,1804.988185,131374.2554
23619,1936,CA,USF,KNF,BUTCHER GULCH,0,1936/08/05 00:00:00+00,,Unknown/Unidentified,,,43.990829,,Suppression (Wildfire),62,,,2129.803048,320711.5228
23620,1936,CA,USF,KNF,ASH CREEK,0,1936/08/05 00:00:00+00,,Unknown/Unidentified,,,521.49188,,Suppression (Wildfire),63,,,7582.842894,3807589.476
23621,1936,CA,USF,KNF,SKUNK GULCH,0,1936/08/05 00:00:00+00,,Unknown/Unidentified,,,27.144783,,Suppression (Wildfire),67,,,1806.069361,198043.6175
25832,1936,CA,USF,MDF,CORNELL,0,1936/08/13 00:00:00+00,,Miscellaneous,,,22050.213,,Suppression (Wildfire),55,,,98689.40988,160957768.7
25833,1936,CA,USF,MDF,KILGORE,0,1936/08/15 00:00:00+00,,Miscellaneous,,,227.88297,,Suppression (Wildfire),56,,,8886.587542,1663531.997
25835,1936,CA,USF,SRF,N/A,0,1936/08/15 00:00:00+00,,Miscellaneous,,,54.761974,,Suppression (Wildfire),213,,,2243.990923,399692.3946
23622,1936,CA,USF,KNF,CARTER CREEK,0,1936/08/16 00:00:00+00,,Playing with Fire,,,16.021839,,Suppression (Wildfire),80,,,1266.598543,115922.7207
22808,1936,CA,CDF,TGU,BAYLESS,0,1936/08/20 00:00:00+00,,Unknown/Unidentified,,,766.43939,,Suppression (Wildfire),123,,,13054.54,5312542.965
25836,1936,CA,USF,SRF,N/A,0,1936/08/22 00:00:00+00,,Smoking,,,54.761875,,Suppression (Wildfire),214,,,2244.010737,399699.4924
22807,1936,CA,CDF,TGU,OAK FLAT,0,1936/08/29 00:00:00+00,,Unknown/Unidentified,,,2324.6497,,Suppression (Wildfire),130,,,21559.65534,16149356.48
23191,1936,CA,USF,SRF,N/A,0,1936/08/29 00:00:00+00,,Miscellaneous,,,4.9785423,,Suppression (Wildfire),215,,,676.6050737,36337.40264
23192,1936,CA,USF,SRF,N/A,0,1936/09/01 00:00:00+00,,Miscellaneous,,,4.9785867,,Suppression (Wildfire),216,,,676.7919724,36357.65611
25173,1936,CA,CCO,LAC,COLD CREEK NO. 35,0,1936/09/07 00:00:00+00,,Unknown/Unidentified,,,2642.5208,,Suppression (Wildfire),0,,,28304.39507,15630722.17
23193,1936,CA,USF,SRF,N/A,0,1936/09/08 00:00:00+00,,Smoking,,,4.9785891,,Suppression (Wildfire),217,,,676.7921007,36357.62782
25171,1936,CA,CCO,LAC,CLEARWATER NO. 16,0,1936/09/08 00:00:00+00,,Unknown/Unidentified,,,1452.4995,,Suppression (Wildfire),0,,,16273.96564,8694801.327
25177,1936,CA,CCO,LAC,BARLEY FLAT,0,1936/09/10 00:00:00+00,,Unknown/Unidentified,,,186.27519,,Suppression (Wildfire),0,,,4392.866175,1106632.234
23194,1936,CA,USF,SRF,N/A,0,1936/09/15 00:00:00+00,,Smoking,,,4.9785142,,Suppression (Wildfire),218,,,676.7878275,36357.03491
23797,1936,CA,USF,SRF,ROUGH GULCH,0,1936/09/17 00:00:00+00,,Campfire,,,2.0910242,,Suppression (Wildfire),400569,,,429.4456486,14638.59244
23798,1936,CA,USF,SRF,LUNDERVILLE,0,1936/09/19 00:00:00+00,,Miscellaneous,,,47.997108,,Suppression (Wildfire),400570,,,2047.794545,332855.6328
22799,1936,CA,USF,ENF,CAMP #10,0,1936/09/20 00:00:00+00,,Miscellaneous,,,20.461882,,Suppression (Wildfire),000069G1,,,1630.426654,136881.8781
23196,1936,CA,USF,SRF,RENFROE,0,1936/09/24 00:00:00+00,,Debris,,,369.04727,,Suppression (Wildfire),400574,,,6005.76151,2586974.488
23799,1936,CA,USF,SRF,HAYMAN RIDGE,0,1936/09/24 00:00:00+00,,Debris,,,7.9663134,,Suppression (Wildfire),400571,,,833.9149773,55198.42117
22806,1936,CA,CDF,TGU,CHINA GULCH,0,1936/09/25 00:00:00+00,,Unknown/Unidentified,,,53540.582,,Suppression (Wildfire),152,,,114994.4565,372286537.6
22811,1936,CA,CDF,TGU,RED BANK,0,1936/09/25 00:00:00+00,,Unknown/Unidentified,,,358.90656,,Suppression (Wildfire),153,,,7289.708501,2485982.378
23790,1936,CA,USF,SRF,RED CAP,0,1936/09/26 00:00:00+00,,Debris,,,4.4809093,,Suppression (Wildfire),200307,,,635.8369235,32090.37245
23791,1936,CA,USF,SRF,COOPER RANCH,0,1936/09/26 00:00:00+00,,Debris,,,89.612129,,Suppression (Wildfire),300117,,,2821.596934,631935.809
23802,1936,CA,USF,SRF,HOOPA,0,1936/09/26 00:00:00+00,,Debris,,,3142.1016,,Suppression (Wildfire),300118,,,20332.8592,22354051.01
23623,1936,CA,USF,KNF,ROCKY GULCH #2,0,1936/09/29 00:00:00+00,,Smoking,,,39.887802,,Suppression (Wildfire),100,,,2078.750894,290644.8801
23195,1936,CA,USF,SRF,N/A,0,1936/10/01 00:00:00+00,,Miscellaneous,,,4.9782515,,Suppression (Wildfire),221,,,676.0610878,36278.99121
25825,1936,CA,USF,LPF,OIL RIDGE,0,1936/10/10 00:00:00+00,,Unknown/Unidentified,,,284.25446,,Suppression (Wildfire),200,,,7205.750691,1696238.637
22809,1936,CA,CDF,TGU,MCKENZIE,0,1936/10/13 00:00:00+00,,Unknown/Unidentified,,,1208.8835,,Suppression (Wildfire),165,,,12531.82062,8373041.454
25175,1936,CA,CCO,LAC,PALOS VERDES NO. 194,0,1936/10/16 00:00:00+00,,Unknown/Unidentified,,,96.492004,,Suppression (Wildfire),0,,,2937.612283,566297.3025
23614,1936,CA,USF,SRF,BLOCKSBURG,0,1936/10/17 00:00:00+00,,Debris,,,154.61467,,Suppression (Wildfire),400573,,,3906.355159,1076567.786
23093,1936,CA,USF,SRF,WILSON,0,1936/10/26 00:00:00+00,,Debris,,,189.30576,,Suppression (Wildfire),300120,,,4767.805346,1333653.848
40517,1936,CA,NPS,PIP,CCC CAMP,,1936/10/29 00:00:00+00,1936/10/29 00:00:00+00,Unknown/Unidentified,Greenlee & Moldenke only mpd to prk bndry,1.215893889,1.2160701,6,Suppression (Wildfire),,,,313.4084636,7629.998877
23792,1936,CA,USF,SRF,GREEN,0,1936/11/06 00:00:00+00,,Debris,,,4.480835,,Suppression (Wildfire),300121,,,631.365948,31640.66521
23803,1936,CA,USF,SRF,HORSE LINTO,0,1936/11/10 00:00:00+00,,Debris,,,64.574127,,Suppression (Wildfire),300122,,,2946.747807,459386.693
23793,1936,CA,USF,SRF,TISH TANG,0,1936/11/11 00:00:00+00,,Debris,,,2.9873104,,Suppression (Wildfire),300123,,,517.5473536,21260.98659
23092,1936,CA,USF,SRF,GROUSE MOUNTAIN,0,1936/11/13 00:00:00+00,,Debris,,,56.877792,,Suppression (Wildfire),300124,,,2553.789562,401521.8578
23794,1936,CA,USF,SRF,MADRONE,0,1936/11/15 00:00:00+00,,Debris,,,11.94903,,Suppression (Wildfire),300126,,,1035.11336,85047.02262
23795,1936,CA,USF,SRF,INDIAN FIELD,0,1936/11/17 00:00:00+00,,Debris,,,23.897078,,Suppression (Wildfire),300127,,,1463.016051,169895.3533
23095,1936,CA,USF,SRF,LAMPLEY,0,1936/11/26 00:00:00+00,,Debris,,,1626.0605,,Suppression (Wildfire),400575,,,12820.39695,11407996.64
23624,1936,CA,USF,KNF,STANSHAW TRAIL,0,1936/11/26 00:00:00+00,,Debris,,,13.022625,,Suppression (Wildfire),123,,,1265.817517,93959.71087
23094,1936,CA,USF,SRF,ROCK,0,1936/11/27 00:00:00+00,,Debris,,,47.651802,,Suppression (Wildfire),400578,,,2803.278154,335184.9341
23800,1936,CA,USF,SRF,PILOT,0,1936/11/27 00:00:00+00,,Debris,,,2.4894407,,Suppression (Wildfire),400577,,,469.6784095,17509.92576
23801,1936,CA,USF,SRF,DEER,0,1936/11/28 00:00:00+00,,Debris,,,9.4597292,,Suppression (Wildfire),400579,,,915.6788668,66553.29445
23615,1936,CA,USF,SRF,PEARCE,0,1936/11/30 00:00:00+00,,Debris,,,2014.4586,,Suppression (Wildfire),400580,,,19953.74053,13967156.52
25181,1936,CA,CCO,VNC,TAYLOR RANCH,0,1936/12/01 00:00:00+00,,Unknown/Unidentified,,,58.69632,,Suppression (Wildfire),0,,,2347.290027,348819.8774
28568,1937,CA,USF,ENF,DOAK'S RIDGE FIRE,0,1937/05/16 00:00:00+00,,Miscellaneous,,,37.957199,,Suppression (Wildfire),000002C1,,,1882.75813,251014.4695
23739,1937,CA,USF,MDF,SHAW BOX,0,1937/05/30 00:00:00+00,,Miscellaneous,,,40.613506,,Suppression (Wildfire),1,,,3998.736223,294487.8825
37625,1937,CA,USF,ANF,PIRU RIDGE,0,1937/06/20 00:00:00+00,,Unknown/Unidentified,"S.Imsand, Saugus,  6N 18W-13, S of Frenchmans Flat-AFA table + 1931-8 Burn 1:12*",11,50.36013,,Suppression (Wildfire),0,,,2134.576257,301576.0568
33838,1937,CA,USF,ANF,OLIVE VIEW,0,1937/07/02 00:00:00+00,,Unknown/Unidentified,"S.Imsand,Tujunga, 3N 15W-22, Olive View Sanitarium-AFA table + 1931-38 Burn 1:1*",30,68.756882,,Suppression (Wildfire),0,,,3364.844178,409028.2731
27373,1937,CA,CCO,LAC,BOUQUET FIRE NO. 67,0,1937/07/09 00:00:00+00,,Unknown/Unidentified,,,2030.8333,,Suppression (Wildfire),0,,,26158.81691,12151393.2
37078,1937,CA,USF,ANF,EVEY CANYON,0,1937/07/09 00:00:00+00,,Unknown/Unidentified,"S.Imsand,Baldy, San Antonio Cyn,  1N 8W-14-AFA table + 1931-38 Burn 1:128320",20,57.209095,,Suppression (Wildfire),0,,,2423.70427,339032.2691
23628,1937,CA,USF,SRF,DUNSING,0,1937/07/10 00:00:00+00,,Equipment Use,,,8.9614582,,Suppression (Wildfire),300129,,,894.7275888,63542.59141
23630,1937,CA,USF,KNF,SEIAD CREEK,0,1937/07/10 00:00:00+00,,Miscellaneous,,,15.649332,,Suppression (Wildfire),16,,,1414.148236,114343.347
36164,1937,CA,CCO,LAC,FISH FORK CYN #155,0,1937/07/14 00:00:00+00,,Unknown/Unidentified,,,869.9093,,Suppression (Wildfire),0,,,11242.26584,5174880.897
23629,1937,CA,USF,SRF,MOSQUITO,0,1937/07/15 00:00:00+00,,Debris,,,4.8794475,,Suppression (Wildfire),300130,,,658.4397342,34412.42317
37080,1937,CA,USF,ANF,FISH FORK,0,1937/07/15 00:00:00+00,,Unknown/Unidentified,"S.Imsand,Baldy, ADDN to #3273-AFA table + 1931-38 Burn 1:128320",885,261.44867,,Suppression (Wildfire),0,,,8192.209414,1554906.138
37081,1937,CA,USF,ANF,FISH FORK,0,1937/07/15 00:00:00+00,,Unknown/Unidentified,"S.Imsand,Baldy, ADDN to #3273-AFA table + 1931-38 Burn 1:128320",885,148.39455,,Suppression (Wildfire),0,,,5735.717216,882883.126
27371,1937,CA,CCO,LAC,AMERICAN LEGION #38,0,1937/07/26 00:00:00+00,,Unknown/Unidentified,,,133.94666,,Suppression (Wildfire),0,,,4270.000507,794635.7079
23741,1937,CA,USF,SRF,N/A,0,1937/08/08 00:00:00+00,,Unknown/Unidentified,,,4.9784422,,Suppression (Wildfire),223,,,676.1508708,36288.54926
37616,1937,CA,USF,ANF,PLUMMER,0,1937/08/11 00:00:00+00,,Unknown/Unidentified,"S.Imsand, Valyermo, S from Caldwell Lk-AFA 1931-1940 table+map 1:126720",78,100.94493,,Suppression (Wildfire),0,,,3810.077267,601563.2561
23740,1937,CA,USF,MDF,MAMMOTH#2,0,1937/08/12 00:00:00+00,,Miscellaneous,,,45.053932,,Suppression (Wildfire),53,,,3418.337694,327619.6149
23742,1937,CA,USF,SRF,N/A,0,1937/08/15 00:00:00+00,,Unknown/Unidentified,,,4.9783764,,Suppression (Wildfire),224,,,676.1466154,36288.10525
23631,1937,CA,USF,KNF,SMOKEY CREEK,0,1937/08/24 00:00:00+00,,Equipment Use,,,45.074211,,Suppression (Wildfire),66,,,2514.866405,330340.5974
27379,1937,CA,CCO,VNC,DENNISON,0,1937/09/01 00:00:00+00,,Unknown/Unidentified,,,29.346926,,Suppression (Wildfire),0,,,1636.427801,175016.5607
28569,1937,CA,USF,SRF,N/A,0,1937/09/08 00:00:00+00,,Unknown/Unidentified,,,4.9785523,,Suppression (Wildfire),228,,,675.8555251,36256.93203
27370,1937,CA,CCO,LAC,TUNA NO. 49,0,1937/09/10 00:00:00+00,,Unknown/Unidentified,,,175.86922,,Suppression (Wildfire),0,,,6263.146343,1043698.584
28570,1937,CA,USF,SRF,N/A,0,1937/09/15 00:00:00+00,,Smoking,,,4.9785748,,Suppression (Wildfire),229,,,676.3375527,36308.63434
23627,1937,CA,USF,SRF,N/A,0,1937/10/01 00:00:00+00,,Unknown/Unidentified,,,54.766953,,Suppression (Wildfire),232,,,2242.720674,399239.7742
27382,1937,CA,USF,ENF,POWER HOUSE,0,1937/11/10 00:00:00+00,,Miscellaneous,,,74.235085,,Suppression (Wildfire),0000161G,,,3090.086308,495144.2034
27372,1937,CA,CCO,LAC,BLAST FIRE,0,1937/11/30 00:00:00+00,,Unknown/Unidentified,,,92.072342,,Suppression (Wildfire),0,,,3717.560788,550511.4483
33840,1937,CA,USF,ANF,FRALICH,0,1937/12/16 00:00:00+00,,Unknown/Unidentified,"S.Imsand,StaAnita,Cloverleaf Cyn,Monrovia 1N 11W-14-AFA table + 1931-38 Burn 1:*",17.6,37.340527,,Suppression (Wildfire),0,,,1729.883016,221295.2767
